length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_eq,nb_slash,nb_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,prefix_suffix,shortening_service,phish_hints,domain_age,dns_record,https_token,google_index,page_rank,web_traffic,label
52,16,0,2,1,0,0,0,4,1,0.0,0.0,0,0,0,0,3118,0,1,0,7,258,0
31,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7318,0,1,0,5,19471,0
41,32,0,2,0,0,0,0,3,0,0.097560976,0.125,0,0,1,0,7295,0,1,1,5,0,1
33,24,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6022,0,1,0,2,4222108,0
32,23,0,1,1,0,0,0,3,0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,1
66,30,0,3,1,0,1,0,5,1,0.03030303,0.0,0,1,0,0,3346,0,0,0,1,0,0
85,14,0,2,7,0,0,0,7,1,0.094117647,0.0,0,0,0,1,5409,0,1,0,6,9424,0
52,20,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7129,0,1,0,7,12,0
109,19,0,3,8,0,0,0,4,1,0.055045872,0.0,0,0,0,0,4300,0,1,0,5,17917,0
84,20,0,1,6,0,0,0,4,0,0.0,0.0,0,0,0,0,2785,0,0,0,4,456652,0
110,16,0,2,1,0,1,1,5,0,0.127272727,0.0,0,0,0,2,8346,0,1,0,10,1,1
171,25,1,2,1,0,1,3,7,0,0.304093567,0.0,0,1,0,3,1095,0,0,1,0,3898136,1
17,9,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,0,0,3,1860135,0
19,12,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,7557,0,0,0,2,3080310,0
98,14,1,4,0,0,0,0,10,0,0.285714286,0.7857142859999999,1,0,0,1,-1,1,0,1,0,0,1
32,24,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2581,0,0,1,4,3704884,1
28,20,0,3,0,0,0,0,2,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,5759582,0
64,31,0,3,0,0,1,1,5,0,0.03125,0.064516129,0,0,0,0,7083,0,0,1,3,17964,1
40,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7133,0,1,0,7,12,0
132,32,0,2,1,0,0,0,7,0,0.113636364,0.1875,0,1,1,0,8019,0,1,1,4,0,1
124,24,0,2,2,0,1,1,7,0,0.048387097,0.0,0,1,1,0,8019,0,1,1,4,0,1
51,18,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,1,3747,0,0,1,2,0,1
141,48,1,2,0,0,0,1,5,0,0.290780142,0.395833333,1,0,0,1,-1,0,1,1,0,0,1
126,50,1,4,1,0,1,3,4,0,0.126984127,0.0,1,1,0,0,3993,0,0,1,0,5707171,1
21,14,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,4924,0,0,0,1,0,0
53,14,0,2,0,0,0,0,6,1,0.037735849,0.0,0,0,0,0,11205,0,0,1,5,173087,0
27,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,0,0
76,14,1,2,0,0,0,0,6,0,0.276315789,0.0,0,0,0,0,1379,0,0,1,0,0,1
79,32,0,2,6,0,0,0,4,1,0.0,0.0,0,0,0,0,4133,0,0,1,4,3807718,0
77,23,1,1,0,0,0,0,5,0,0.207792208,0.0,0,0,0,0,5767,0,0,1,2,0,1
35,18,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,7169,0,1,0,2,3198502,0
56,21,0,3,2,0,0,0,3,1,0.0,0.0,0,0,0,0,6842,0,1,0,5,74297,0
49,22,0,3,0,0,0,0,5,1,0.081632653,0.0,0,0,0,0,7705,0,0,1,5,549152,0
41,20,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,6769,0,0,0,5,114612,0
84,20,1,2,0,0,0,0,5,0,0.273809524,0.0,0,0,0,0,-1,0,0,1,0,0,1
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8309,0,1,0,5,891412,0
21,12,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,405272,0
35,13,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5572,0,0,0,5,126063,0
28,19,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,642658,0
97,25,0,5,0,1,1,1,7,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,2656129,1
36,14,0,1,0,0,0,0,4,0,0.0,0.0,0,0,1,0,2744,0,0,0,0,0,1
63,19,0,3,2,0,0,0,4,1,0.0,0.0,0,1,0,0,8176,0,1,1,4,1489770,0
24,17,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,3086,0,0,0,2,2742704,0
40,33,0,2,0,0,0,0,2,0,0.025,0.03030303,0,0,1,0,7295,0,0,1,5,0,1
85,17,0,2,1,0,0,0,10,0,0.0,0.0,0,1,0,5,4505,0,0,1,0,0,1
56,39,0,5,2,0,0,0,3,0,0.107142857,0.153846154,0,0,1,0,5627,0,0,1,5,0,1
49,11,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,1,393,1,0,1,0,0,1
23,10,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-2,0,1,1,0,0,1
64,16,0,2,1,0,0,0,7,0,0.0,0.0,0,1,0,3,2232,0,1,1,0,0,1
46,20,0,3,1,0,0,0,6,0,0.043478261,0.0,0,1,0,0,205,0,1,1,0,6985854,1
36,9,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,1880,0,0,1,0,0,1
29,22,0,2,0,0,0,0,2,0,0.068965517,0.090909091,0,0,0,0,5904,0,0,0,4,3369493,0
55,28,0,2,1,0,0,0,4,1,0.054545455,0.035714286,0,1,0,0,6831,1,0,1,0,0,1
45,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6260,0,0,0,6,683,0
33,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,1120148,0
231,23,1,3,1,0,1,3,6,0,0.398268398,0.0,0,1,0,5,-1,0,1,1,0,0,1
30,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,1,0,0,1
31,23,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6749,0,0,0,4,581257,0
27,18,0,2,1,0,0,0,3,1,0.0,0.0,0,1,0,0,-1,0,1,0,3,0,0
81,27,1,2,0,0,0,0,5,1,0.259259259,0.0,0,0,0,0,5767,0,0,1,2,0,1
58,16,1,2,4,0,0,0,3,1,0.120689655,0.0,0,0,0,0,7913,0,1,0,6,0,0
28,19,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7296,0,1,0,5,1726750,0
25,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2568,0,1,0,5,286071,0
87,13,0,5,0,0,0,0,7,0,0.022988506,0.0,0,0,0,0,1302,0,0,1,0,0,1
28,19,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5230,0,1,1,7,0,0
133,13,0,2,12,0,0,0,8,0,0.060150376,0.0,0,0,0,0,5956,0,1,1,6,4922,0
26,17,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,353666,0
36,15,0,1,0,0,0,0,6,0,0.0,0.0,0,0,0,0,6478,0,0,1,1,0,1
29,15,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,1,990,0,1,0,1,785858,1
37,28,0,2,1,0,0,0,3,0,0.0,0.0,0,1,1,0,7295,0,1,1,5,0,1
33,24,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4893,0,1,0,4,1371632,0
47,15,0,2,4,0,0,0,3,1,0.0,0.0,0,0,0,0,5886,0,0,0,6,184,0
26,17,0,2,0,0,0,0,3,1,0.115384615,0.176470588,0,0,0,0,7753,0,1,0,5,15139,0
93,22,0,5,1,1,1,1,6,0,0.021505376,0.0,0,1,0,0,4250,0,0,1,1,0,1
44,27,0,4,0,0,0,0,4,0,0.0,0.0,0,0,0,0,12706,0,0,0,6,3016,0
34,26,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7308,0,0,1,0,0,1
63,22,0,2,5,0,0,0,4,1,0.0,0.0,0,0,0,0,2190,0,0,0,4,156610,0
56,36,0,5,2,0,0,0,3,0,0.1607142859999999,0.166666667,0,0,1,0,5613,0,1,1,5,0,1
28,20,0,2,0,0,0,0,2,0,0.107142857,0.15,0,0,1,0,5614,0,1,1,5,0,1
51,21,0,3,4,0,0,0,3,1,0.0,0.0,0,0,1,0,4478,0,0,0,5,625153,0
50,16,0,3,0,0,0,0,4,0,0.06,0.0,0,0,0,0,3141,0,0,1,3,0,1
70,17,0,3,1,0,0,0,6,1,0.085714286,0.0,0,1,0,0,7696,0,0,0,5,54169,0
41,12,0,2,0,0,1,1,4,1,0.048780488,0.0,0,0,0,0,-1,0,0,0,4,4254948,0
74,17,1,2,4,0,0,0,4,1,0.094594595,0.0,0,0,0,0,5615,0,0,0,5,1156,0
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8018,0,1,0,3,5075341,0
114,19,0,3,10,0,0,0,5,1,0.052631579,0.0,0,0,0,0,4093,0,1,0,4,56400,0
49,26,0,1,1,0,0,0,4,0,0.0,0.0,0,1,0,3,-1,0,0,1,2,641733,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,2,7358750,0
42,14,0,2,1,0,0,0,5,1,0.0,0.0,0,1,0,0,9897,0,1,0,8,183,0
28,19,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,1352,0,1,0,2,7246656,0
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,75756,0
32,15,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,0,1,3,1316122,0
34,25,0,2,1,0,0,0,3,0,0.029411765,0.04,0,1,0,0,2706,0,1,1,4,0,1
51,27,0,2,1,0,1,1,4,1,0.0,0.0,0,1,0,0,3934,0,0,1,0,0,1
78,17,0,2,7,0,0,0,4,1,0.0,0.0,0,0,1,1,7596,0,1,0,6,4058,0
43,29,0,4,0,0,0,0,3,0,0.0,0.0,1,0,0,0,3429,0,0,1,0,0,1
154,28,0,2,1,0,1,2,7,0,0.090909091,0.0,0,1,1,0,8018,0,1,1,4,0,1
35,26,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3345,0,1,0,3,270265,0
54,22,0,3,1,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,2,0,0
35,27,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3047,0,0,0,0,0,0
25,16,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,1549,0,1,0,3,3205318,0
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1626,0,0,0,0,0,0
61,12,1,4,0,0,1,1,5,0,0.147540984,0.75,1,0,0,1,-1,1,0,1,0,0,1
41,30,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4748,0,0,1,4,2421611,1
47,13,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
19,11,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,0,0,0
38,18,0,2,1,0,0,0,3,1,0.0,0.0,0,0,0,0,5098,0,1,0,5,10819,0
64,19,0,3,3,0,0,0,5,1,0.09375,0.0,0,1,0,0,3167,0,0,0,2,3345571,0
271,20,1,5,0,0,1,3,10,1,0.3099631,0.0,0,0,0,3,4096,0,0,1,3,0,1
50,10,0,1,0,0,0,0,7,0,0.0,0.0,0,0,0,2,118,0,0,1,0,0,1
80,23,1,3,6,0,0,0,5,0,0.0875,0.0,0,0,1,0,7785,0,1,0,4,19148,0
67,28,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,0,219,0,1,1,0,0,1
282,30,1,3,1,0,1,4,7,0,0.209219858,0.0,0,1,1,0,8018,0,1,1,4,0,1
144,37,0,2,2,0,1,1,7,0,0.041666667,0.0,1,1,1,0,8018,0,1,1,4,0,1
52,20,0,1,1,0,0,0,5,0,0.076923077,0.0,0,1,0,0,1244,0,0,1,0,0,1
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7555,0,1,0,5,184970,0
50,20,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,0,8045,0,1,0,6,2595,0
60,19,0,3,1,0,1,2,5,0,0.216666667,0.0,0,1,0,0,1408,0,0,1,0,4219048,0
87,18,0,2,4,0,0,0,4,1,0.022988506,0.0,0,0,0,0,5222,0,1,0,8,136,0
35,18,0,3,0,0,0,0,3,2,0.114285714,0.222222222,0,0,0,0,155,0,0,1,0,0,1
102,15,1,4,0,0,1,1,7,1,0.245098039,0.0,0,0,0,1,4701,0,0,1,0,0,1
63,23,0,2,0,0,1,1,3,1,0.142857143,0.0,0,0,0,0,7534,0,1,0,4,204574,0
36,27,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,0,2837,0,1,1,2,0,1
21,12,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7714,0,1,0,4,148721,0
238,17,1,3,8,0,1,4,3,0,0.31512605,0.0,0,0,0,1,9338,0,1,0,5,21,1
36,13,1,4,0,0,0,0,3,0,0.277777778,0.7692307690000001,1,0,0,0,-1,1,0,0,0,0,1
38,29,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6636,0,1,0,3,225794,0
88,14,1,5,2,0,0,1,7,1,0.170454545,0.7857142859999999,1,0,0,0,-1,1,0,1,0,0,1
29,21,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7062,1,0,1,1,1760637,1
27,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,1,0,1,0,0,1
101,15,0,2,1,0,0,0,7,0,0.108910891,0.0,0,1,0,0,8346,0,1,1,10,1,1
18,11,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,2,4639934,0
27,15,0,2,0,0,0,0,4,1,0.0,0.0,0,0,1,0,7006,0,0,0,1,0,1
28,15,0,2,0,0,0,0,3,0,0.035714286,0.0,0,0,0,0,8349,0,1,1,10,1,0
36,14,0,1,1,0,0,0,4,0,0.027777778,0.0,0,1,0,2,2357,0,0,0,2,0,1
53,14,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,7371,0,0,0,5,97473,0
66,13,1,3,1,0,0,0,7,1,0.151515152,0.0,0,1,0,1,5589,0,0,1,3,0,1
35,26,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7295,0,1,1,5,0,1
27,13,0,1,0,0,0,0,3,0,0.037037037,0.0,0,0,0,0,968,0,1,1,6,957082,1
21,13,1,3,0,0,0,0,3,0,0.476190476,0.7692307690000001,1,0,0,0,-1,1,0,0,0,0,1
123,19,0,2,15,0,0,0,4,1,0.056910569,0.0,0,0,0,0,7380,0,0,0,6,12752,0
47,18,0,4,0,0,0,0,4,1,0.0,0.0,0,0,0,0,6723,0,0,1,5,4971141,0
59,15,0,3,3,0,0,0,4,1,0.033898305,0.0,0,1,0,0,5280,0,1,0,4,20776,0
15,4,0,1,0,0,0,0,3,0,0.066666667,0.25,0,0,0,0,-1,0,0,1,4,0,1
26,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8704,0,0,0,3,2401049,0
82,36,0,5,3,0,1,2,4,0,0.109756098,0.166666667,0,0,1,0,5612,0,1,1,5,0,1
77,16,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,0,6216,0,1,0,5,3181,0
38,13,0,3,0,0,0,0,5,1,0.078947368,0.153846154,0,0,0,1,6672,0,1,1,3,0,1
39,32,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,0,1,5,0,1
42,15,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,7266,0,1,1,7,1103,0
33,19,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,4805,0,1,0,3,141041,0
53,36,0,2,3,0,1,0,3,0,0.0,0.0,0,0,1,0,7296,0,0,1,5,0,1
44,16,0,3,1,0,0,0,4,1,0.045454545,0.125,0,0,0,0,3081,0,0,0,2,1803451,0
23,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2101,0,0,0,3,3571542,0
17,10,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,903,0,0,0,2,0,0
26,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2063,0,0,0,1,1523869,0
129,54,1,5,1,0,1,3,5,1,0.15503876,0.0,1,1,0,0,3992,0,0,1,0,5697976,1
42,34,0,2,2,0,0,0,3,0,0.119047619,0.147058824,0,0,0,0,808,0,0,1,2,0,1
52,19,0,2,0,0,0,0,4,1,0.038461538,0.0,0,0,0,0,6673,0,0,1,5,6923,0
27,19,0,2,0,0,0,0,3,1,0.037037037,0.052631579,0,0,0,0,1846,0,0,0,1,1306556,0
43,14,0,3,0,0,0,0,5,0,0.139534884,0.0,0,0,0,0,7159,0,0,0,3,2320,0
28,20,0,2,1,0,0,0,3,0,0.0,0.0,0,1,1,0,7297,0,0,0,5,283040,0
97,21,0,3,1,0,0,0,7,1,0.041237113,0.0,0,1,0,1,7969,0,1,1,5,90170,0
28,20,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2634,0,0,0,2,5403,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1617,0,0,0,1,9329560,0
35,19,0,3,0,0,0,0,3,0,0.0,0.0,0,0,0,0,674,0,0,1,0,0,1
62,19,0,2,2,0,0,0,4,1,0.0,0.0,0,0,0,0,8683,0,1,0,5,65933,0
127,50,1,4,1,0,1,3,4,0,0.188976378,0.0,1,1,0,0,4003,0,1,1,0,5816617,1
29,22,0,2,0,0,0,0,2,0,0.068965517,0.090909091,0,0,0,0,7359,0,0,1,1,1052987,1
33,16,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,4001,0,0,1,5,31358,1
72,17,0,3,1,0,1,2,5,1,0.083333333,0.0,0,0,0,1,6344,0,0,0,5,2659943,0
33,25,0,2,0,0,0,0,2,1,0.0,0.0,0,0,0,0,4180,0,1,0,2,1524695,0
40,18,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,9202,0,0,0,6,684,0
61,42,0,5,2,0,0,0,3,0,0.016393443,0.023809524,0,0,1,0,5616,0,0,1,5,0,1
51,32,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,3727,0,0,0,4,0,0
44,10,0,1,3,0,0,0,3,0,0.0,0.0,0,0,0,0,9486,0,1,0,6,400,0
259,12,0,2,1,0,0,0,4,0,0.11969112,0.0,0,0,0,0,4967,0,0,1,1,0,1
57,21,0,2,0,0,0,0,7,1,0.0,0.0,0,0,0,0,2736,0,0,1,0,0,1
31,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1259,0,1,0,3,361430,0
47,15,0,3,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
93,26,0,3,6,0,0,0,5,0,0.0,0.0,0,0,0,0,2230,0,0,0,4,1407776,0
49,18,0,2,1,0,0,0,4,1,0.0,0.0,0,0,0,0,9201,0,0,0,6,684,0
22,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,33537,0
45,21,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,1686483,0
105,29,0,2,1,0,1,1,6,0,0.095238095,0.0,0,1,1,2,8019,0,1,1,4,0,1
109,21,0,4,0,1,1,1,4,0,0.064220183,0.0,0,0,1,1,14,0,1,0,0,0,1
40,33,0,2,0,0,0,0,2,1,0.0,0.0,0,0,0,0,4274,0,0,0,2,0,0
24,5,0,1,0,0,0,0,3,0,0.208333333,0.0,0,0,0,1,-1,0,0,1,5,134401,1
37,17,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,852,0,0,1,2,0,1
152,13,0,2,20,0,0,0,3,1,0.0,0.0,0,0,0,0,7422,0,1,1,7,286,0
124,46,1,5,0,0,1,3,5,1,0.177419355,0.0,1,0,0,0,3993,0,1,1,0,5707171,1
35,15,0,2,0,0,0,0,3,1,0.114285714,0.266666667,0,0,0,0,6951,0,0,1,2,0,1
126,50,1,4,1,0,1,3,4,0,0.19047619,0.0,1,1,0,0,3993,0,0,1,0,5707171,1
51,24,0,3,1,0,0,0,5,0,0.1372549019999999,0.041666667,0,0,0,0,5440,0,0,1,2,0,0
126,61,1,3,4,0,1,1,3,0,0.373015873,0.426229508,0,0,0,0,1656,0,0,1,0,2576752,1
49,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6256,0,0,0,6,689,0
46,17,0,2,1,0,0,0,4,1,0.0,0.0,0,1,0,0,2879,0,1,0,4,136805,0
31,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8520,0,1,0,10,8,0
45,15,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8831,0,0,0,6,2695,0
36,27,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7449,0,1,0,8,0,0
56,29,0,2,0,0,0,0,4,0,0.089285714,0.0,0,0,0,0,3232,0,0,1,4,65403,0
54,19,0,2,0,0,0,0,4,1,0.037037037,0.0,0,0,0,0,6672,0,0,1,5,6935,0
76,50,1,4,1,0,0,0,4,0,0.118421053,0.0,1,1,0,0,3993,0,0,1,0,5707171,1
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1991,0,1,0,2,4019018,0
70,16,0,2,1,0,0,0,6,0,0.057142857,0.0,0,1,0,0,8348,0,1,1,10,1,1
22,14,1,3,0,0,0,0,3,0,0.5,0.7857142859999999,1,0,0,0,-1,1,0,0,0,0,1
46,38,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5230,0,0,0,7,0,0
53,15,0,2,4,0,0,0,3,1,0.0,0.0,0,0,0,0,5883,0,0,0,6,181,0
105,20,0,5,0,0,0,0,10,1,0.00952381,0.0,0,0,0,1,4097,0,0,1,3,0,1
64,18,1,2,0,0,1,1,6,0,0.203125,0.0,0,0,0,0,7685,0,1,0,5,10053,0
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3097,0,1,0,4,500444,0
47,18,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,7403,0,0,0,6,2112,0
126,61,1,3,4,0,1,1,3,0,0.30952381,0.327868852,0,0,0,0,1658,0,0,1,0,2580873,1
37,28,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7448,0,1,0,8,0,0
42,20,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,9247,0,1,0,6,1299,0
15,8,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,1617,0,0,0,0,0,0
44,13,1,3,0,0,0,0,4,1,0.159090909,0.0,0,0,0,0,2595,0,0,0,4,253010,0
71,23,0,3,1,0,0,0,4,1,0.0,0.0,0,1,0,1,8705,0,0,0,4,974180,0
72,25,0,2,0,0,1,1,5,0,0.027777778,0.0,0,0,0,0,6028,0,1,1,1,0,1
48,24,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,1,8125,0,1,1,5,6897,0
29,22,0,2,1,0,0,0,2,0,0.068965517,0.090909091,0,0,1,0,5200,0,0,0,5,0,0
71,17,1,2,2,0,0,0,5,0,0.211267606,0.0,0,0,0,0,6693,0,1,0,7,3855,0
32,24,0,2,0,0,0,0,3,0,0.03125,0.041666667,0,0,1,0,7299,0,0,0,5,2384422,0
59,18,1,2,0,0,0,0,4,0,0.389830508,0.222222222,0,0,0,0,4942,0,0,1,0,0,1
55,28,0,2,1,0,0,0,3,0,0.0,0.0,0,0,0,1,5257,0,0,1,2,30484,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1341,0,1,0,0,0,0
32,12,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,1,6036,0,0,1,2,0,1
34,26,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3876,0,0,0,4,1903447,0
115,12,1,3,11,0,0,0,5,0,0.156521739,0.0,0,0,0,0,134,0,0,1,2,4970516,0
33,14,0,2,0,0,0,0,3,0,0.151515152,0.214285714,0,0,0,0,1954,0,1,1,3,4403,1
74,20,0,3,3,0,0,0,4,1,0.067567568,0.0,0,0,0,1,8350,0,0,0,6,1309,0
77,23,1,1,0,0,0,0,5,0,0.181818182,0.0,0,0,0,0,5767,0,0,1,2,0,1
18,11,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,4174,0,0,0,3,0,0
62,22,0,2,1,0,0,0,5,1,0.048387097,0.1363636359999999,0,1,0,0,7881,0,0,0,5,436856,0
56,17,0,2,3,0,0,0,4,1,0.0,0.0,0,0,0,0,6400,0,0,1,5,92162,0
53,44,1,4,3,0,0,0,3,0,0.169811321,0.204545455,1,0,1,0,5627,0,1,1,5,0,1
27,15,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,6879,0,0,0,5,8580,0
84,59,0,8,1,0,0,0,4,1,0.047619048,0.06779661,0,0,0,1,8427,0,0,1,2,0,1
56,18,0,1,1,0,0,0,7,0,0.0,0.0,0,1,0,3,1396,0,0,1,0,0,1
552,25,1,5,24,0,1,10,5,0,0.358695652,0.0,0,0,1,1,6588,0,1,1,4,30,0
110,13,0,2,14,0,0,0,6,1,0.054545455,0.0,0,0,0,0,10106,0,1,0,8,1103,0
102,15,1,1,1,0,0,0,9,0,0.156862745,0.0,0,1,0,3,2046,0,0,1,0,0,1
32,24,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,2447,0,0,0,3,458809,0
99,30,0,4,7,0,0,0,5,0,0.101010101,0.0,0,0,0,0,7446,0,1,1,8,383,0
19,10,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,9557,0,1,0,5,19025,0
34,13,0,2,0,0,1,1,3,0,0.088235294,0.0,0,0,0,0,3895,0,0,0,4,817468,0
103,18,0,2,9,0,0,0,5,1,0.067961165,0.0,0,0,0,0,2660,0,0,0,5,46690,0
45,8,0,1,0,0,1,1,5,0,0.133333333,0.0,0,0,0,0,3783,0,0,1,2,9280076,1
31,24,0,2,0,0,0,0,2,0,0.032258065,0.041666667,0,0,1,0,7295,0,0,0,5,0,1
24,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2175,0,1,0,4,57991,0
76,31,0,3,1,0,1,1,5,0,0.092105263,0.0,0,1,0,2,-1,0,1,1,0,0,1
393,12,1,24,0,1,2,10,21,1,0.040712468,0.75,1,0,0,3,-1,1,0,1,0,0,1
45,17,0,1,2,0,0,0,3,0,0.0,0.0,0,1,0,0,2851,0,0,0,2,877707,1
36,28,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,0,3433,0,0,0,2,354815,1
409,25,1,3,17,0,1,1,4,0,0.202933985,0.32,0,0,0,0,4112,0,0,1,4,7751,1
76,68,0,7,3,0,0,0,3,0,0.144736842,0.161764706,0,0,0,1,2961,0,0,1,1,277981,1
24,17,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,2695,0,0,0,4,1618926,0
49,15,0,2,0,0,0,0,7,1,0.0,0.0,0,0,0,1,8501,0,0,0,5,98267,0
40,13,0,4,0,0,0,0,5,0,0.125,0.0,0,0,0,0,-1,0,0,1,5,122136,0
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2872,0,1,0,3,239843,0
22,15,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,7446,0,0,1,0,6418275,1
34,15,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7655,0,1,0,7,433,0
